group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dtei	d_simulans	d_lutescens	dsuz
teissieri_group	DMEL_CRE_00309	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00311	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00313	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00314	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00317	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00320	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00322	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00326	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00327	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00328	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00334	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00335	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
