group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	d_repleta	d_buzzatii	d_mojavensis	d_arizonae
repleta_group	DMEL_CRE_00232	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00234	all_same	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00235	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00236	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00237	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00238	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00239	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00242	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00243	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00245	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00246	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00247	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00248	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00249	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00251	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00253	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00254	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00256	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00258	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00259	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00260	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00261	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00263	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00266	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00267	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00270	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00271	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00274	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00276	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00277	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00280	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00281	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00287	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00288	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00289	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00290	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00291	all_same	d_repleta	TEMP	present	d_buzzatii|d_mojavensis|d_arizonae	ARID	present	present	present	present	present
repleta_group	DMEL_CRE_00293	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00294	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00296	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00297	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00299	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00300	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00301	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00304	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00311	all_same	d_repleta	TEMP	present	d_buzzatii|d_mojavensis|d_arizonae	ARID	present	present	present	present	present
repleta_group	DMEL_CRE_00312	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00313	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00315	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00316	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00317	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00318	all_same	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00320	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00321	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00323	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00324	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00325	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00326	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00327	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00332	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00333	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00336	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
